"Year","depart","land","lat1","lon1","state.x","lat2","lon2","state.y"
2013,"JFK","AVL",40.639751,-73.778925,"New York",35.436194,-82.541806,"North Carolina"
2002,"GSO","ORD",36.09775,-79.937306,"North Carolina",41.978603,-87.904842,"Illinois"
1998,"IAH","COS",29.984433,-95.341442,"Texas",38.805805,-104.700778,"Colorado"
1999,"MEM","DTW",35.042417,-89.976667,"Tennessee",42.212444,-83.353389,"Michigan"
2010,"ROC","ONT",43.118866,-77.672389,"New York",34.056,-117.601194,"California"
1997,"JFK","ALB",40.639751,-73.778925,"New York",42.748267,-73.801692,"New York"
1996,"SYR","MCO",43.111187,-76.106311,"New York",28.429394,-81.308994,"Florida"
1996,"SEA","PIT",47.449,-122.309306,"Washington",40.491467,-80.232872,"Pennsylvania"
2011,"PDX","ONT",45.588722,-122.5975,"Oregon",34.056,-117.601194,"California"
2000,"MCI","MDW",39.297606,-94.713905,"Missouri",41.785972,-87.752417,"Illinois"
1996,"DAY","ORD",39.902375,-84.219375,"Ohio",41.978603,-87.904842,"Illinois"
2000,"SAN","BUR",32.733556,-117.189667,"California",34.200667,-118.358667,"California"
1997,"MCO","DTW",28.429394,-81.308994,"Florida",42.212444,-83.353389,"Michigan"
2002,"BUR","IND",34.200667,-118.358667,"California",39.717331,-86.294383,"Indiana"
2013,"MRY","ONT",36.586944,-121.843056,"California",34.056,-117.601194,"California"
2005,"DAL","MDW",32.847111,-96.851778,"Texas",41.785972,-87.752417,"Illinois"
2012,"EWR","ACK",40.6925,-74.168667,"New Jersey",41.253053,-70.060181,"Massachusetts"
2014,"ICT","AZA",37.649944,-97.433056,"Kansas",33.307833,-111.655,"Arizona"
1999,"JFK","DTW",40.639751,-73.778925,"New York",42.212444,-83.353389,"Michigan"
2013,"PSC","BUR",46.2647,-119.119,"Washington",34.200667,-118.358667,"California"
2004,"SFO","LAX",37.618972,-122.374889,"California",33.942536,-118.408075,"California"
1996,"RDU","MCO",35.877639,-78.787472,"North Carolina",28.429394,-81.308994,"Florida"
2002,"ORF","LAS",36.894611,-76.201222,"Virginia",36.080056,-115.15225,"Nevada"
2004,"ORF","SNA",36.894611,-76.201222,"Virginia",33.675667,-117.868222,"California"
2011,"GSP","MDW",34.895556,-82.218889,"South Carolina",41.785972,-87.752417,"Illinois"
1994,"JAX","ORD",30.494056,-81.687861,"Florida",41.978603,-87.904842,"Illinois"
2001,"JAN","DAL",32.311111,-90.075833,"Mississippi",32.847111,-96.851778,"Texas"
2011,"IAD","ECP",38.944533,-77.455811,"Virginia",30.3417,-85.7973,"Florida"
1997,"IAD","DEN",38.944533,-77.455811,"Virginia",39.861656,-104.673178,"Colorado"
1998,"PDX","CAK",45.588722,-122.5975,"Oregon",40.9160833,-81.4421944,"Ohio"
2014,"SJC","RSW",37.3626,-121.929022,"California",26.536167,-81.755167,"Florida"
1996,"TPA","BHM",27.975472,-82.53325,"Florida",33.562942,-86.75355,"Alabama"
2006,"JFK","MKE",40.639751,-73.778925,"New York",42.947222,-87.896583,"Wisconsin"
2000,"ISP","EYW",40.79525,-73.100222,"New York",24.556111,-81.759556,"Florida"
1997,"SEA","DTW",47.449,-122.309306,"Washington",42.212444,-83.353389,"Michigan"
2014,"TPA","BNA",27.975472,-82.53325,"Florida",36.124472,-86.678194,"Tennessee"
2010,"LGA","MCI",40.777245,-73.872608,"New York",39.297606,-94.713905,"Missouri"
2002,"MIA","ONT",25.79325,-80.290556,"Florida",34.056,-117.601194,"California"
1997,"OMA","MHT",41.303167,-95.894069,"Nebraska",42.932556,-71.435667,"New Hampshire"
2013,"OMA","BOS",41.303167,-95.894069,"Nebraska",42.364347,-71.005181,"Massachusetts"
2010,"IAD","SWF",38.944533,-77.455811,"Virginia",41.504094,-74.104839,"New York"
2007,"MCO","MHT",28.429394,-81.308994,"Florida",42.932556,-71.435667,"New Hampshire"
1998,"SEA","CMH",47.449,-122.309306,"Washington",39.997972,-82.891889,"Ohio"
2005,"OKC","MCI",35.393089,-97.600733,"Oklahoma",39.297606,-94.713905,"Missouri"
2003,"EWR","EGE",40.6925,-74.168667,"New Jersey",39.642556,-106.917694,"Colorado"
1993,"DAB","BOS",29.184722,-81.060556,"Florida",42.364347,-71.005181,"Massachusetts"
2000,"RNO","JFK",39.499108,-119.768108,"Nevada",40.639751,-73.778925,"New York"
1997,"SJC","OKC",37.3626,-121.929022,"California",35.393089,-97.600733,"Oklahoma"
2011,"SYR","LAX",43.111187,-76.106311,"New York",33.942536,-118.408075,"California"
2002,"MSP","MCI",44.881956,-93.221767,"Minnesota",39.297606,-94.713905,"Missouri"
2004,"BWI","MSP",39.175361,-76.668333,"Maryland",44.881956,-93.221767,"Minnesota"
2008,"ONT","DAL",34.056,-117.601194,"California",32.847111,-96.851778,"Texas"
2000,"JFK","MYR",40.639751,-73.778925,"New York",33.67975,-78.928333,"South Carolina"
2011,"FSD","AZA",43.582014,-96.741914,"South Dakota",33.307833,-111.655,"Arizona"
2004,"PHF","MSY",37.131894,-76.492989,"Virginia",29.993389,-90.258028,"Louisiana"
1996,"MIA","CLT",25.79325,-80.290556,"Florida",35.214,-80.943139,"North Carolina"
1999,"PHL","LGA",39.871944,-75.241139,"Pennsylvania",40.777245,-73.872608,"New York"
1996,"IAH","BTR",29.984433,-95.341442,"Texas",30.532778,-91.15,"Louisiana"
2001,"FLL","GPT",26.072583,-80.15275,"Florida",30.407222,-89.07,"Mississippi"
2013,"AZA","IND",33.307833,-111.655,"Arizona",39.717331,-86.294383,"Indiana"
2004,"PDX","HPN",45.588722,-122.5975,"Oregon",41.066959,-73.707575,"New York"
1996,"DAB","MHT",29.184722,-81.060556,"Florida",42.932556,-71.435667,"New Hampshire"
2004,"MSP","DTW",44.881956,-93.221767,"Minnesota",42.212444,-83.353389,"Michigan"
2005,"RSW","MHT",26.536167,-81.755167,"Florida",42.932556,-71.435667,"New Hampshire"
2013,"LGA","AVL",40.777245,-73.872608,"New York",35.436194,-82.541806,"North Carolina"
2002,"SYR","FLL",43.111187,-76.106311,"New York",26.072583,-80.15275,"Florida"
1997,"MHT","BHM",42.932556,-71.435667,"New Hampshire",33.562942,-86.75355,"Alabama"
2002,"SLC","LGB",40.788389,-111.977772,"Utah",33.817722,-118.151611,"California"
2010,"PHX","PHL",33.434278,-112.011583,"Arizona",39.871944,-75.241139,"Pennsylvania"
2011,"PSC","ONT",46.2647,-119.119,"Washington",34.056,-117.601194,"California"
2005,"DFW","CMH",32.896828,-97.037997,"Texas",39.997972,-82.891889,"Ohio"
2005,"PHF","BUR",37.131894,-76.492989,"Virginia",34.200667,-118.358667,"California"
2008,"OMA","JFK",41.303167,-95.894069,"Nebraska",40.639751,-73.778925,"New York"
2000,"MIA","SNA",25.79325,-80.290556,"Florida",33.675667,-117.868222,"California"
1997,"SBA","SJC",34.426211,-119.840372,"California",37.3626,-121.929022,"California"
2006,"MIA","DAY",25.79325,-80.290556,"Florida",39.902375,-84.219375,"Ohio"
2009,"VPS","DFW",30.48325,-86.5254,"Florida",32.896828,-97.037997,"Texas"
2010,"ORF","MSP",36.894611,-76.201222,"Virginia",44.881956,-93.221767,"Minnesota"
2019,"PIE","ALB",27.910167,-82.687389,"Florida",42.748267,-73.801692,"New York"
2011,"ISP","AUS",40.79525,-73.100222,"New York",30.194528,-97.669889,"Texas"
2007,"LAX","EUG",33.942536,-118.408075,"California",44.124583,-123.211972,"Oregon"
2014,"PHX","MSY",33.434278,-112.011583,"Arizona",29.993389,-90.258028,"Louisiana"
2009,"SFO","RSW",37.618972,-122.374889,"California",26.536167,-81.755167,"Florida"
2014,"PSP","SWF",33.829667,-116.506694,"California",41.504094,-74.104839,"New York"
1999,"JFK","EGE",40.639751,-73.778925,"New York",39.642556,-106.917694,"Colorado"
2009,"SWF","MHT",41.504094,-74.104839,"New York",42.932556,-71.435667,"New Hampshire"
1993,"GSO","CLE",36.09775,-79.937306,"North Carolina",41.411689,-81.849794,"Ohio"
1998,"SJC","LIT",37.3626,-121.929022,"California",34.729444,-92.224306,"Arkansas"
2002,"ISP","DSM",40.79525,-73.100222,"New York",41.533972,-93.663083,"Iowa"
2001,"PIT","ONT",40.491467,-80.232872,"Pennsylvania",34.056,-117.601194,"California"
2014,"BUR","BLI",34.200667,-118.358667,"California",48.792694,-122.537528,"Washington"
1997,"CLE","ACY",41.411689,-81.849794,"Ohio",39.457583,-74.577167,"New Jersey"
1997,"SFO","MFR",37.618972,-122.374889,"California",42.374228,-122.8735,"Oregon"
2001,"HPN","DAL",41.066959,-73.707575,"New York",32.847111,-96.851778,"Texas"
1999,"STL","DTW",38.748697,-90.370028,"Missouri",42.212444,-83.353389,"Michigan"
2004,"EWR","CVG",40.6925,-74.168667,"New Jersey",39.048836,-84.667822,"Kentucky"
2019,"HPN","ASE",41.066959,-73.707575,"New York",39.2232,-106.869,"Colorado"
2019,"JFK","ASE",40.639751,-73.778925,"New York",39.2232,-106.869,"Colorado"
1994,"PHX","BUR",33.434278,-112.011583,"Arizona",34.200667,-118.358667,"California"
2010,"MIA","EGE",25.79325,-80.290556,"Florida",39.642556,-106.917694,"Colorado"
2004,"PHF","MIA",37.131894,-76.492989,"Virginia",25.79325,-80.290556,"Florida"
2012,"SAN","PHX",32.733556,-117.189667,"California",33.434278,-112.011583,"Arizona"
1993,"SWF","GRR",41.504094,-74.104839,"New York",42.880833,-85.522806,"Michigan"
1998,"PIE","ATL",27.910167,-82.687389,"Florida",33.636719,-84.428067,"Georgia"
1999,"TUS","ONT",32.116083,-110.941028,"Arizona",34.056,-117.601194,"California"
2012,"SFO","BOS",37.618972,-122.374889,"California",42.364347,-71.005181,"Massachusetts"
1996,"SGF","SNA",37.245667,-93.388639,"Missouri",33.675667,-117.868222,"California"
2014,"GRR","DFW",42.880833,-85.522806,"Michigan",32.896828,-97.037997,"Texas"
1993,"BDL","RSW",41.938889,-72.683222,"Connecticut",26.536167,-81.755167,"Florida"
1996,"SJC","CAK",37.3626,-121.929022,"California",40.9160833,-81.4421944,"Ohio"
2000,"PIE","PHX",27.910167,-82.687389,"Florida",33.434278,-112.011583,"Arizona"
2004,"PIE","AUS",27.910167,-82.687389,"Florida",30.194528,-97.669889,"Texas"
2005,"SWF","XNA",41.504094,-74.104839,"New York",36.2818694,-94.3068111,"Arkansas"
2009,"SEA","FLL",47.449,-122.309306,"Washington",26.072583,-80.15275,"Florida"
1993,"PSP","JFK",33.829667,-116.506694,"California",40.639751,-73.778925,"New York"
2019,"LAX","ASE",33.942536,-118.408075,"California",39.2232,-106.869,"Colorado"
2014,"RIC","HOU",37.505167,-77.319667,"Virginia",29.645419,-95.278889,"Texas"
2000,"IND","CLE",39.717331,-86.294383,"Indiana",41.411689,-81.849794,"Ohio"
2014,"SFO","BZN",37.618972,-122.374889,"California",45.777643,-111.160151,"Montana"
1996,"PHL","BDL",39.871944,-75.241139,"Pennsylvania",41.938889,-72.683222,"Connecticut"
2019,"ONT","ASE",34.056,-117.601194,"California",39.2232,-106.869,"Colorado"
2019,"SNA","ASE",33.675667,-117.868222,"California",39.2232,-106.869,"Colorado"
2014,"PHX","RSW",33.434278,-112.011583,"Arizona",26.536167,-81.755167,"Florida"
2000,"SEA","MDW",47.449,-122.309306,"Washington",41.785972,-87.752417,"Illinois"
1993,"DCA","MSY",38.852083,-77.037722,"District of Columbia",29.993389,-90.258028,"Louisiana"
1996,"HDN","ISP",40.481111,-107.217778,"Colorado",40.79525,-73.100222,"New York"
1994,"PIE","MIA",27.910167,-82.687389,"Florida",25.79325,-80.290556,"Florida"
2013,"MRY","LAX",36.586944,-121.843056,"California",33.942536,-118.408075,"California"
2005,"JAX","DAL",30.494056,-81.687861,"Florida",32.847111,-96.851778,"Texas"
2012,"IAD","CAE",38.944533,-77.455811,"Virginia",33.938833,-81.119528,"South Carolina"
2009,"PIE","SBN",27.910167,-82.687389,"Florida",41.708661,-86.31725,"Indiana"
1997,"SMF","PDX",38.695417,-121.590778,"California",45.588722,-122.5975,"Oregon"
1993,"JFK","LEX",40.639751,-73.778925,"New York",38.0365,-84.605889,"Kentucky"
1999,"BWI","ORF",39.175361,-76.668333,"Maryland",36.894611,-76.201222,"Virginia"
2013,"SFO","BLI",37.618972,-122.374889,"California",48.792694,-122.537528,"Washington"
1993,"LGB","HOU",33.817722,-118.151611,"California",29.645419,-95.278889,"Texas"
2012,"AZA","MCI",33.307833,-111.655,"Arizona",39.297606,-94.713905,"Missouri"
2008,"ISP","SNA",40.79525,-73.100222,"New York",33.675667,-117.868222,"California"
1998,"TPA","TLH",27.975472,-82.53325,"Florida",30.396528,-84.350333,"Florida"
2011,"BWI","ECP",39.175361,-76.668333,"Maryland",30.3417,-85.7973,"Florida"
1997,"MDT","BOS",40.193494,-76.763403,"Pennsylvania",42.364347,-71.005181,"Massachusetts"
1999,"OAK","LIT",37.721278,-122.220722,"California",34.729444,-92.224306,"Arkansas"
2004,"ISP","AVL",40.79525,-73.100222,"New York",35.436194,-82.541806,"North Carolina"
2001,"SJC","MSN",37.3626,-121.929022,"California",43.139858,-89.337514,"Wisconsin"
2008,"OAK","GRR",37.721278,-122.220722,"California",42.880833,-85.522806,"Michigan"
2013,"STS","SNA",38.508978,-122.81288,"California",33.675667,-117.868222,"California"
1997,"FLL","CAK",26.072583,-80.15275,"Florida",40.9160833,-81.4421944,"Ohio"
1993,"DAB","PVD",29.184722,-81.060556,"Florida",41.732581,-71.420383,"Rhode Island"
2010,"PHX","CVG",33.434278,-112.011583,"Arizona",39.048836,-84.667822,"Kentucky"
1996,"SAN","SNA",32.733556,-117.189667,"California",33.675667,-117.868222,"California"
1999,"TUL","LGB",36.198389,-95.888111,"Oklahoma",33.817722,-118.151611,"California"
1994,"IND","CAK",39.717331,-86.294383,"Indiana",40.9160833,-81.4421944,"Ohio"
1993,"MBS","ORD",43.532778,-84.079722,"Michigan",41.978603,-87.904842,"Illinois"
1998,"JAN","HOU",32.311111,-90.075833,"Mississippi",29.645419,-95.278889,"Texas"
2012,"DCA","ECP",38.852083,-77.037722,"District of Columbia",30.3417,-85.7973,"Florida"
1993,"LEX","ORD",38.0365,-84.605889,"Kentucky",41.978603,-87.904842,"Illinois"
2014,"PIE","LCK",27.910167,-82.687389,"Florida",39.813786,-82.927822,"Ohio"
1994,"MSP","MEM",44.881956,-93.221767,"Minnesota",35.042417,-89.976667,"Tennessee"
2004,"RDU","MDW",35.877639,-78.787472,"North Carolina",41.785972,-87.752417,"Illinois"
2007,"BUR","HSV",34.200667,-118.358667,"California",34.6371944,-86.7750556,"Alabama"
1993,"ISP","PVD",40.79525,-73.100222,"New York",41.732581,-71.420383,"Rhode Island"
1998,"PSP","HPN",33.829667,-116.506694,"California",41.066959,-73.707575,"New York"
1993,"HDN","JFK",40.481111,-107.217778,"Colorado",40.639751,-73.778925,"New York"
2002,"TLH","ISP",30.396528,-84.350333,"Florida",40.79525,-73.100222,"New York"
2003,"TPA","SAT",27.975472,-82.53325,"Florida",29.533694,-98.469778,"Texas"
1999,"HPN","EGE",41.066959,-73.707575,"New York",39.642556,-106.917694,"Colorado"
1996,"MDT","ORD",40.193494,-76.763403,"Pennsylvania",41.978603,-87.904842,"Illinois"
2005,"DCA","PHF",38.852083,-77.037722,"District of Columbia",37.131894,-76.492989,"Virginia"
2006,"BWI","MYR",39.175361,-76.668333,"Maryland",33.67975,-78.928333,"South Carolina"
2003,"PBI","CLE",26.683161,-80.095589,"Florida",41.411689,-81.849794,"Ohio"
1996,"SAT","CLE",29.533694,-98.469778,"Texas",41.411689,-81.849794,"Ohio"
1993,"PWM","FLL",43.646161,-70.309281,"Maine",26.072583,-80.15275,"Florida"
2009,"PHX","ELP",33.434278,-112.011583,"Arizona",31.80725,-106.377583,"Texas"
2006,"DAL","BTR",32.847111,-96.851778,"Texas",30.532778,-91.15,"Louisiana"
2014,"SWF","CVG",41.504094,-74.104839,"New York",39.048836,-84.667822,"Kentucky"
2003,"ONT","GSO",34.056,-117.601194,"California",36.09775,-79.937306,"North Carolina"
2000,"HPN","LGB",41.066959,-73.707575,"New York",33.817722,-118.151611,"California"
1999,"LGA","ACK",40.777245,-73.872608,"New York",41.253053,-70.060181,"Massachusetts"
1993,"CAK","CVG",40.9160833,-81.4421944,"Ohio",39.048836,-84.667822,"Kentucky"
2013,"SJC","DAY",37.3626,-121.929022,"California",39.902375,-84.219375,"Ohio"
1994,"SGF","DFW",37.245667,-93.388639,"Missouri",32.896828,-97.037997,"Texas"
2006,"SYR","ISP",43.111187,-76.106311,"New York",40.79525,-73.100222,"New York"
1996,"PDX","MCO",45.588722,-122.5975,"Oregon",28.429394,-81.308994,"Florida"
2011,"DFW","BUF",32.896828,-97.037997,"Texas",42.940525,-78.732167,"New York"
2000,"JAX","CLE",30.494056,-81.687861,"Florida",41.411689,-81.849794,"Ohio"
2014,"SJC","PHF",37.3626,-121.929022,"California",37.131894,-76.492989,"Virginia"
1998,"SAV","ORD",32.127583,-81.202139,"Georgia",41.978603,-87.904842,"Illinois"
1997,"PIE","CLT",27.910167,-82.687389,"Florida",35.214,-80.943139,"North Carolina"
2019,"CMH","ATL",39.997972,-82.891889,"Ohio",33.636719,-84.428067,"Georgia"
1993,"MRY","SNA",36.586944,-121.843056,"California",33.675667,-117.868222,"California"
2008,"SFO","DAY",37.618972,-122.374889,"California",39.902375,-84.219375,"Ohio"
2013,"IAH","CHS",29.984433,-95.341442,"Texas",32.898647,-80.040528,"South Carolina"
2013,"LAX","IND",33.942536,-118.408075,"California",39.717331,-86.294383,"Indiana"
2011,"SNA","CHS",33.675667,-117.868222,"California",32.898647,-80.040528,"South Carolina"
2011,"ICT","PHX",37.649944,-97.433056,"Kansas",33.434278,-112.011583,"Arizona"
2002,"MCI","AUS",39.297606,-94.713905,"Missouri",30.194528,-97.669889,"Texas"
1993,"HPN","AVL",41.066959,-73.707575,"New York",35.436194,-82.541806,"North Carolina"
1999,"SWF","MLB",41.504094,-74.104839,"New York",28.102778,-80.645278,"Florida"
1998,"SLC","DTW",40.788389,-111.977772,"Utah",42.212444,-83.353389,"Michigan"
2005,"LAS","ATL",36.080056,-115.15225,"Nevada",33.636719,-84.428067,"Georgia"
1993,"MAF","BUR",31.942528,-102.201914,"Texas",34.200667,-118.358667,"California"
2004,"HPN","LEX",41.066959,-73.707575,"New York",38.0365,-84.605889,"Kentucky"
1999,"PHL","EWR",39.871944,-75.241139,"Pennsylvania",40.6925,-74.168667,"New Jersey"
2011,"IAD","CVG",38.944533,-77.455811,"Virginia",39.048836,-84.667822,"Kentucky"
2000,"PHL","PHF",39.871944,-75.241139,"Pennsylvania",37.131894,-76.492989,"Virginia"
1993,"DCA","LAN",38.852083,-77.037722,"District of Columbia",42.778639,-84.586194,"Michigan"
1993,"MSY","DTW",29.993389,-90.258028,"Louisiana",42.212444,-83.353389,"Michigan"
2012,"RDU","PHX",35.877639,-78.787472,"North Carolina",33.434278,-112.011583,"Arizona"
2005,"MCO","LAS",28.429394,-81.308994,"Florida",36.080056,-115.15225,"Nevada"
2008,"JAX","DFW",30.494056,-81.687861,"Florida",32.896828,-97.037997,"Texas"
1996,"EWR","COS",40.6925,-74.168667,"New Jersey",38.805805,-104.700778,"Colorado"
1993,"IND","RSW",39.717331,-86.294383,"Indiana",26.536167,-81.755167,"Florida"
1993,"SFO","MSN",37.618972,-122.374889,"California",43.139858,-89.337514,"Wisconsin"
1996,"SLC","MCO",40.788389,-111.977772,"Utah",28.429394,-81.308994,"Florida"
2004,"OKC","IAH",35.393089,-97.600733,"Oklahoma",29.984433,-95.341442,"Texas"
2014,"PHX","LAS",33.434278,-112.011583,"Arizona",36.080056,-115.15225,"Nevada"
2006,"OAK","LGB",37.721278,-122.220722,"California",33.817722,-118.151611,"California"
2005,"GEG","LAS",47.619861,-117.533833,"Washington",36.080056,-115.15225,"Nevada"
2013,"AZA","ORD",33.307833,-111.655,"Arizona",41.978603,-87.904842,"Illinois"
1996,"ROC","MCO",43.118866,-77.672389,"New York",28.429394,-81.308994,"Florida"
2014,"BUR","CHS",34.200667,-118.358667,"California",32.898647,-80.040528,"South Carolina"
2012,"MDW","AVL",41.785972,-87.752417,"Illinois",35.436194,-82.541806,"North Carolina"
1994,"RSW","ATL",26.536167,-81.755167,"Florida",33.636719,-84.428067,"Georgia"
1996,"COS","BOS",38.805805,-104.700778,"Colorado",42.364347,-71.005181,"Massachusetts"
2008,"PIE","TYS",27.910167,-82.687389,"Florida",35.810972,-83.994028,"Tennessee"
1993,"SJC","GRR",37.3626,-121.929022,"California",42.880833,-85.522806,"Michigan"
1999,"PIT","BDL",40.491467,-80.232872,"Pennsylvania",41.938889,-72.683222,"Connecticut"
2012,"CMH","CLT",39.997972,-82.891889,"Ohio",35.214,-80.943139,"North Carolina"
1999,"MYR","DTW",33.67975,-78.928333,"South Carolina",42.212444,-83.353389,"Michigan"
2012,"TYS","DAL",35.810972,-83.994028,"Tennessee",32.847111,-96.851778,"Texas"
2002,"MCI","CMH",39.297606,-94.713905,"Missouri",39.997972,-82.891889,"Ohio"
2005,"OMA","LAS",41.303167,-95.894069,"Nebraska",36.080056,-115.15225,"Nevada"
2006,"RNO","LAS",39.499108,-119.768108,"Nevada",36.080056,-115.15225,"Nevada"
2005,"MSN","MHT",43.139858,-89.337514,"Wisconsin",42.932556,-71.435667,"New Hampshire"
2003,"HOU","GSO",29.645419,-95.278889,"Texas",36.09775,-79.937306,"North Carolina"
2003,"PIE","SJC",27.910167,-82.687389,"Florida",37.3626,-121.929022,"California"
2005,"MCI","JAX",39.297606,-94.713905,"Missouri",30.494056,-81.687861,"Florida"
1997,"COS","PVD",38.805805,-104.700778,"Colorado",41.732581,-71.420383,"Rhode Island"
2012,"PSP","LGA",33.829667,-116.506694,"California",40.777245,-73.872608,"New York"
2004,"DCA","DAL",38.852083,-77.037722,"District of Columbia",32.847111,-96.851778,"Texas"
2011,"PHX","OMA",33.434278,-112.011583,"Arizona",41.303167,-95.894069,"Nebraska"
1999,"ONT","JAN",34.056,-117.601194,"California",32.311111,-90.075833,"Mississippi"
1999,"ISP","COS",40.79525,-73.100222,"New York",38.805805,-104.700778,"Colorado"
1996,"MCO","MSY",28.429394,-81.308994,"Florida",29.993389,-90.258028,"Louisiana"
1997,"PBI","BDL",26.683161,-80.095589,"Florida",41.938889,-72.683222,"Connecticut"
2003,"MSN","LAX",43.139858,-89.337514,"Wisconsin",33.942536,-118.408075,"California"
2013,"MSO","ONT",46.916306,-114.090556,"Montana",34.056,-117.601194,"California"
1996,"HDN","LGA",40.481111,-107.217778,"Colorado",40.777245,-73.872608,"New York"
2000,"SWF","EGE",41.504094,-74.104839,"New York",39.642556,-106.917694,"Colorado"
2005,"GSP","BOS",34.895556,-82.218889,"South Carolina",42.364347,-71.005181,"Massachusetts"
2003,"MSN","BOS",43.139858,-89.337514,"Wisconsin",42.364347,-71.005181,"Massachusetts"
2013,"AZA","FLL",33.307833,-111.655,"Arizona",26.072583,-80.15275,"Florida"
2009,"STS","LAX",38.508978,-122.81288,"California",33.942536,-118.408075,"California"
1994,"IAD","DAB",38.944533,-77.455811,"Virginia",29.184722,-81.060556,"Florida"
2002,"ORD","BOI",41.978603,-87.904842,"Illinois",43.564361,-116.222861,"Idaho"
2009,"SJC","LGB",37.3626,-121.929022,"California",33.817722,-118.151611,"California"
1998,"MFE","DAL",26.175833,-98.238611,"Texas",32.847111,-96.851778,"Texas"
1993,"SBN","JFK",41.708661,-86.31725,"Indiana",40.639751,-73.778925,"New York"
1999,"SMF","MCO",38.695417,-121.590778,"California",28.429394,-81.308994,"Florida"
2009,"DAL","CHS",32.847111,-96.851778,"Texas",32.898647,-80.040528,"South Carolina"
1993,"LGA","AGS",40.777245,-73.872608,"New York",33.37,-81.964444,"Georgia"
1993,"SNA","FAT",33.675667,-117.868222,"California",36.776194,-119.71814,"California"
1999,"SMF","ATL",38.695417,-121.590778,"California",33.636719,-84.428067,"Georgia"
2006,"LAS","AUS",36.080056,-115.15225,"Nevada",30.194528,-97.669889,"Texas"
1996,"STL","SMF",38.748697,-90.370028,"Missouri",38.695417,-121.590778,"California"
2009,"OKC","MIA",35.393089,-97.600733,"Oklahoma",25.79325,-80.290556,"Florida"
2005,"LAS","IND",36.080056,-115.15225,"Nevada",39.717331,-86.294383,"Indiana"
2013,"AZA","MSY",33.307833,-111.655,"Arizona",29.993389,-90.258028,"Louisiana"
2013,"DCA","VPS",38.852083,-77.037722,"District of Columbia",30.48325,-86.5254,"Florida"
2012,"DCA","BOI",38.852083,-77.037722,"District of Columbia",43.564361,-116.222861,"Idaho"
1996,"MCO","BHM",28.429394,-81.308994,"Florida",33.562942,-86.75355,"Alabama"
1993,"DCA","MOB",38.852083,-77.037722,"District of Columbia",30.691389,-88.242778,"Alabama"
2012,"GSP","DFW",34.895556,-82.218889,"South Carolina",32.896828,-97.037997,"Texas"
2012,"PHX","COS",33.434278,-112.011583,"Arizona",38.805805,-104.700778,"Colorado"
1993,"IND","DTW",39.717331,-86.294383,"Indiana",42.212444,-83.353389,"Michigan"
2013,"EWR","MVY",40.6925,-74.168667,"New Jersey",41.391667,-70.615278,"Massachusetts"
2005,"SAN","CMH",32.733556,-117.189667,"California",39.997972,-82.891889,"Ohio"
1998,"PIE","RDU",27.910167,-82.687389,"Florida",35.877639,-78.787472,"North Carolina"
1998,"SFO","BHM",37.618972,-122.374889,"California",33.562942,-86.75355,"Alabama"
1993,"PIT","ORF",40.491467,-80.232872,"Pennsylvania",36.894611,-76.201222,"Virginia"
2001,"HPN","ACK",41.066959,-73.707575,"New York",41.253053,-70.060181,"Massachusetts"
1996,"SLC","CAK",40.788389,-111.977772,"Utah",40.9160833,-81.4421944,"Ohio"
2002,"SJC","EGE",37.3626,-121.929022,"California",39.642556,-106.917694,"Colorado"
1996,"RSW","CMH",26.536167,-81.755167,"Florida",39.997972,-82.891889,"Ohio"
2009,"ILM","EWR",34.270615,-77.902569,"North Carolina",40.6925,-74.168667,"New Jersey"
1996,"MSP","BDL",44.881956,-93.221767,"Minnesota",41.938889,-72.683222,"Connecticut"
1996,"IAD","MLB",38.944533,-77.455811,"Virginia",28.102778,-80.645278,"Florida"
2006,"LAS","BDL",36.080056,-115.15225,"Nevada",41.938889,-72.683222,"Connecticut"
2000,"MYR","CAK",33.67975,-78.928333,"South Carolina",40.9160833,-81.4421944,"Ohio"
1998,"SEA","PDX",47.449,-122.309306,"Washington",45.588722,-122.5975,"Oregon"
1993,"PIT","PHF",40.491467,-80.232872,"Pennsylvania",37.131894,-76.492989,"Virginia"
2003,"SMF","MCI",38.695417,-121.590778,"California",39.297606,-94.713905,"Missouri"
2005,"PBI","LAS",26.683161,-80.095589,"Florida",36.080056,-115.15225,"Nevada"
1993,"PIE","MDW",27.910167,-82.687389,"Florida",41.785972,-87.752417,"Illinois"
2019,"PNS","MDW",30.473425,-87.186611,"Florida",41.785972,-87.752417,"Illinois"
1993,"LEX","MDW",38.0365,-84.605889,"Kentucky",41.785972,-87.752417,"Illinois"
1996,"SEA","SLC",47.449,-122.309306,"Washington",40.788389,-111.977772,"Utah"
2009,"EGE","ORD",39.642556,-106.917694,"Colorado",41.978603,-87.904842,"Illinois"
2013,"SLC","AZA",40.788389,-111.977772,"Utah",33.307833,-111.655,"Arizona"
2012,"BUR","BIL",34.200667,-118.358667,"California",45.80921,-108.537654,"Montana"
1993,"LAX","FAT",33.942536,-118.408075,"California",36.776194,-119.71814,"California"
2011,"AZA","EUG",33.307833,-111.655,"Arizona",44.124583,-123.211972,"Oregon"
2010,"PHX","BNA",33.434278,-112.011583,"Arizona",36.124472,-86.678194,"Tennessee"
2000,"SYR","BOS",43.111187,-76.106311,"New York",42.364347,-71.005181,"Massachusetts"
